tframe,y,x,track_no
45,471,609,59
46,471,607,59
47,471,604,59
48,471,603,59
49,471,601,59
50,471,601,59
51,471,599,59
52,471,600,59
53,471,598,59
54,471,595,59
55,471,593,59
56,471,593,59
57,471,591,59
58,471,590,59
59,471,589,59
60,471,589,59
61,471,587,59
62,471,587,59
63,471,587,59
64,471,585,59
65,471,584,59
66,471,582,59
67,471,581,59
68,471,581,59
69,471,581,59
70,471,581,59
71,471,581,59
72,471,579,59
73,471,577,59
74,471,574,59
75,471,574,59
76,471,573,59
77,471,571,59
78,471,567,59
79,471,565,59
80,471,565,59
81,471,562,59
82,471,558,59
83,471,554,59
84,471,551,59
85,471,548,59
86,471,547,59
87,471,544,59
88,471,543,59
89,471,541,59
90,471,540,59
91,471,539,59
92,471,538,59
93,471,539,59
94,471,537,59
97,907,1371,59
98,907,1367,59
99,907,1364,59
100,907,1360,59
101,907,1356,59
102,907,1354,59
103,907,1351,59
104,907,1348,59
105,907,1342,59
106,907,1337,59
107,907,1333,59
108,907,1329,59
109,907,1325,59
110,907,1321,59
111,907,1317,59
112,907,1313,59
113,907,1306,59
114,907,1305,59
115,907,1304,59
116,907,1301,59
117,907,1298,59
118,907,1293,59
119,907,1289,59
120,907,1287,59
121,907,1283,59
122,907,1279,59
123,907,1275,59
124,907,1273,59
125,907,1271,59
126,907,1269,59
127,907,1268,59
128,907,1269,59
129,907,1270,59
130,907,1269,59
131,907,1269,59
132,907,1267,59
133,907,1265,59
134,907,1265,59
135,907,1265,59
136,907,1263,59
137,908,1263,59
138,907,1262,59
139,907,1261,59
140,907,1258,59
141,908,1257,59
142,907,1255,59
143,907,1252,59
144,907,1248,59
145,907,1247,59
146,907,1246,59
147,907,1246,59
148,907,1244,59
149,907,1243,59
150,908,1240,59
151,908,1239,59
152,908,1237,59
153,909,1235,59
154,908,1233,59
155,908,1233,59
156,908,1229,59
157,908,1227,59
158,908,1225,59
159,909,1219,59
160,909,1217,59
161,909,1216,59
162,908,1213,59
163,909,1207,59
164,908,1203,59
165,908,1201,59
166,908,1193,59
167,909,1188,59
168,909,1186,59
169,908,1183,59
170,909,1181,59
171,909,1177,59
172,909,1172,59
173,909,1170,59
174,909,1167,59
175,909,1163,59
176,909,1160,59
177,909,1157,59
178,908,1155,59
179,909,1155,59
180,908,1153,59
181,908,1157,59
182,908,1151,59
183,908,1148,59
184,908,1148,59
185,908,1147,59
186,908,1145,59
187,908,1143,59
188,907,1139,59
189,907,1137,59
190,907,1135,59
191,908,1133,59
192,908,1131,59
193,909,1131,59
194,909,1127,59
195,909,1123,59
196,909,1123,59
197,909,1123,59
198,908,1121,59
199,908,1121,59
200,908,1119,59
201,908,1119,59
202,908,1117,59
203,908,1111,59
204,908,1104,59
205,909,1107,59
206,909,1101,59
207,909,1096,59
208,910,1091,59
209,910,1088,59
210,910,1086,59
211,909,1082,59
212,909,1079,59
213,909,1079,59
214,908,1077,59
215,909,1074,59
216,909,1073,59
217,909,1069,59
218,908,1067,59
219,908,1065,59
220,908,1061,59
221,908,1057,59
222,908,1057,59
223,908,1054,59
224,908,1053,59
225,908,1051,59
226,908,1050,59
227,908,1047,59
228,908,1045,59
229,908,1045,59
230,909,1044,59
231,909,1042,59
232,909,1038,59
233,909,1036,59
234,909,1033,59
235,908,1033,59
236,908,1033,59
237,909,1029,59
238,909,1027,59
239,909,1023,59
240,909,1021,59
241,909,1021,59
242,909,1024,59
243,909,1022,59
244,909,1020,59
245,909,1019,59
246,909,1019,59
247,909,1019,59
248,909,1015,59
249,909,1015,59
250,910,1014,59
251,909,1010,59
252,910,1011,59
253,910,1013,59
254,910,1008,59
255,910,1002,59
256,910,1001,59
257,910,1003,59
258,910,1002,59
259,910,999,59
260,910,997,59
261,911,995,59
262,910,991,59
263,910,987,59
264,909,984,59
265,909,981,59
266,909,978,59
267,909,976,59
268,909,973,59
269,909,971,59
270,909,969,59
271,909,968,59
272,909,967,59
273,909,964,59
274,908,961,59
275,908,957,59
276,908,950,59
277,908,948,59
278,907,944,59
279,908,941,59
280,908,937,59
281,908,935,59
282,908,932,59
283,908,929,59
284,908,930,59
285,908,927,59
286,907,926,59
287,908,923,59
288,908,921,59
289,908,918,59
290,908,918,59
291,908,916,59
292,909,916,59
293,908,916,59
294,908,916,59
295,908,914,59
296,908,914,59
297,908,916,59
298,908,915,59
299,908,912,59
300,907,908,59
301,908,906,59
302,908,905,59
303,908,902,59
304,908,899,59
305,908,892,59
306,908,888,59
307,908,883,59
308,908,880,59
309,908,874,59
310,908,870,59
311,908,864,59
312,908,859,59
313,908,853,59
314,908,849,59
315,908,844,59
316,908,840,59
317,908,835,59
318,907,832,59
319,908,828,59
320,908,823,59
321,907,818,59
322,908,815,59
323,908,813,59
324,908,809,59
325,908,808,59
326,908,808,59
327,908,806,59
328,907,802,59
329,908,804,59
330,907,802,59
331,907,798,59
332,907,795,59
333,907,791,59
334,908,787,59
335,908,783,59
336,907,779,59
337,907,775,59
338,907,773,59
339,907,769,59
340,907,765,59
341,907,762,59
342,907,758,59
343,907,757,59
344,906,753,59
345,905,751,59
346,906,749,59
347,906,746,59
348,906,745,59
349,907,741,59
350,906,739,59
351,906,737,59
352,905,733,59
353,906,731,59
354,905,728,59
355,907,725,59
356,906,722,59
357,906,719,59
358,906,716,59
359,905,714,59
360,905,712,59
361,905,711,59
362,906,709,59
363,905,709,59
364,906,704,59
365,906,702,59
366,905,699,59
367,905,695,59
368,905,693,59
369,906,691,59
370,905,689,59
371,906,687,59
372,906,684,59
373,906,683,59
374,906,677,59
375,906,673,59
376,906,669,59
377,906,667,59
378,906,665,59
379,905,661,59
380,906,658,59
381,906,655,59
382,906,653,59
383,906,650,59
384,905,648,59
385,905,646,59
386,906,641,59
387,906,638,59
388,906,635,59
389,906,635,59
390,906,631,59
391,906,629,59
392,906,627,59
393,906,624,59
394,906,620,59
395,906,616,59
396,906,6,59
1,551,918,60
2,550,927,60
3,550,932,60
4,550,939,60
5,550,944,60
6,550,949,60
7,550,953,60
8,550,961,60
9,549,971,60
10,548,979,60
11,549,983,60
12,550,991,60
13,550,996,60
14,550,999,60
15,549,1006,60
16,550,1014,60
17,550,1020,60
18,551,1025,60
19,551,1033,60
20,551,1039,60
21,551,1044,60
22,550,1047,60
23,551,1054,60
24,551,1061,60
25,550,1067,60
26,550,1077,60
27,550,1081,60
28,551,1085,60
29,552,1086,60
30,551,1090,60
31,551,1091,60
32,551,1091,60
33,551,1093,60
34,550,1099,60
35,550,1103,60
36,550,1105,60
37,550,1108,60
38,550,1105,60
39,550,1112,60
40,550,1115,60
41,550,1111,60
42,550,1112,60
43,550,1113,60
44,549,1118,60
45,549,1116,60
46,549,1116,60
47,549,1113,60
48,549,1113,60
49,549,1118,60
50,549,1114,60
51,549,1113,60
52,549,1114,60
53,549,1117,60
54,549,1115,60
55,549,1115,60
56,549,1113,60
57,549,1115,60
58,549,1113,60
59,549,1116,60
60,549,1111,60
61,549,1113,60
62,549,1121,60
63,548,1121,60
64,548,1121,60
65,548,1124,60
66,549,1122,60
67,548,1140,60
68,549,1143,60
69,549,1147,60
70,548,1151,60
71,549,1151,60
72,549,1154,60
73,549,1151,60
74,549,1153,60
75,550,1153,60
76,550,1153,60
77,550,1153,60
78,550,1156,60
79,549,1155,60
80,549,1153,60
81,549,1151,60
82,548,1151,60
83,549,1153,60
84,549,1153,60
85,549,1153,60
86,550,1153,60
87,549,1152,60
88,549,1153,60
89,550,1153,60
90,550,1151,60
91,551,1151,60
92,550,1152,60
93,550,1152,60
94,549,1153,60
95,549,1153,60
96,550,1153,60
97,550,1151,60
98,550,1153,60
99,550,1154,60
100,550,1154,60
101,551,1151,60
102,550,1151,60
103,550,1156,60
104,550,1155,60
105,550,1154,60
106,550,1152,60
107,549,1151,60
108,549,1154,60
109,549,1155,60
110,549,1153,60
111,549,1150,60
112,549,1150,60
113,549,1151,60
114,549,1152,60
115,549,1158,60
116,549,1153,60
117,549,1152,60
118,549,1153,60
119,549,1154,60
120,549,1153,60
121,549,1154,60
122,549,1153,60
123,549,1153,60
124,549,1155,60
125,549,1155,60
126,549,1155,60
127,549,1151,60
128,549,1155,60
129,550,1158,60
130,550,1151,60
131,549,1155,60
132,549,1152,60
133,549,1154,60
134,550,1151,60
135,549,1153,60
136,549,1159,60
137,549,1157,60
138,550,1155,60
139,549,1151,60
140,549,1151,60
141,550,1157,60
142,550,1153,60
143,549,1158,60
144,550,1153,60
145,550,1154,60
146,550,1155,60
147,551,1151,60
148,551,1151,60
149,551,1155,60
150,551,1152,60
151,551,1156,60
152,550,1153,60
153,551,1151,60
154,551,1151,60
155,550,1154,60
156,551,1151,60
157,550,1153,60
158,550,1153,60
159,550,1153,60
160,550,1154,60
161,549,1152,60
162,550,1152,60
163,550,1152,60
164,550,1151,60
165,549,1155,60
166,549,1152,60
167,549,1152,60
168,549,1151,60
169,550,1154,60
170,549,1156,60
171,549,1155,60
172,549,1152,60
173,549,1151,60
174,549,1154,60
175,550,1153,60
176,549,1152,60
177,549,1152,60
178,549,1151,60
179,549,1154,60
180,549,1153,60
181,549,1155,60
182,549,1153,60
183,549,1157,60
184,550,1151,60
185,550,1151,60
186,549,1153,60
187,549,1153,60
188,549,1151,60
189,550,1153,60
190,550,1152,60
191,550,1152,60
192,549,1156,60
193,549,1154,60
194,550,1155,60
195,550,1153,60
196,548,1152,60
197,549,1153,60
198,549,1153,60
199,549,1152,60
200,549,1152,60
201,550,1154,60
202,550,1152,60
203,549,1151,60
204,549,1151,60
205,549,1152,60
206,549,1153,60
207,549,1156,60
208,549,1153,60
209,549,1152,60
210,549,1151,60
211,549,1152,60
212,549,1151,60
213,549,1152,60
214,549,1152,60
215,549,1152,60
216,549,1152,60
217,549,1151,60
218,549,1151,60
219,549,1151,60
220,549,1152,60
221,549,1151,60
222,549,1151,60
223,549,1152,60
224,549,1150,60
225,549,1155,60
226,549,1153,60
227,549,1154,60
228,549,1153,60
229,549,1156,60
230,549,1151,60
231,549,1159,60
232,549,1154,60
233,550,1151,60
234,550,1154,60
235,550,1154,60
236,550,1151,60
237,550,1154,60
238,549,1151,60
239,549,1153,60
240,548,1151,60
241,548,1152,60
242,549,1151,60
243,550,1151,60
244,549,1154,60
245,549,1153,60
246,550,1151,60
247,549,1156,60
248,549,1153,60
249,549,1151,60
250,549,1152,60
251,549,1151,60
252,549,1151,60
253,549,1152,60
254,549,1152,60
255,550,1153,60
256,550,1152,60
257,550,1153,60
258,550,1151,60
259,550,1152,60
260,549,1151,60
261,549,1151,60
262,550,1153,60
263,550,1153,60
264,550,1153,60
265,550,1151,60
266,550,1152,60
267,550,1151,60
268,550,1151,60
269,550,1152,60
270,550,1153,60
271,550,1151,60
272,550,1156,60
273,550,1152,60
274,550,1153,60
275,549,1151,60
276,549,1159,60
277,549,1152,60
278,549,1152,60
279,549,1151,60
280,548,1152,60
281,549,1156,60
282,549,1152,60
283,549,1151,60
284,551,1151,60
285,551,1151,60
286,551,1154,60
287,551,1152,60
288,550,1152,60
289,550,1152,60
290,549,1152,60
291,550,1153,60
292,549,1151,60
293,549,1152,60
294,549,1152,60
295,549,1152,60
296,550,1151,60
297,550,1151,60
298,551,1152,60
299,551,1152,60
300,550,1152,60
301,549,1153,60
302,550,1153,60
303,550,1154,60
304,550,1151,60
305,550,1151,60
306,550,1152,60
307,550,1152,60
308,550,1152,60
309,551,1152,60
310,551,1152,60
311,550,1152,60
312,550,1151,60
313,550,1154,60
314,550,1159,60
315,550,1152,60
316,550,1152,60
317,550,1151,60
318,550,1156,60
319,550,1155,60
320,549,1154,60
321,548,1151,60
322,549,1153,60
323,549,1152,60
324,550,1151,60
325,551,1151,60
326,551,1152,60
327,550,1152,60
328,551,1154,60
329,551,1152,60
330,551,1153,60
331,551,1152,60
332,551,1151,60
333,550,1150,60
334,550,1152,60
335,549,1151,60
336,550,1150,60
337,550,1152,60
338,550,1153,60
339,550,1154,60
340,550,1152,60
341,550,1151,60
342,550,1151,60
343,550,1154,60
344,551,1156,60
345,551,1154,60
346,551,1154,60
347,551,1152,60
348,551,1151,60
349,551,1154,60
350,550,1151,60
351,551,1155,60
352,551,1153,60
353,551,1153,60
354,551,1154,60
355,551,1153,60
356,551,1153,60
357,551,1154,60
358,552,1151,60
359,551,1151,60
360,551,1153,60
361,552,1153,60
362,552,1154,60
363,552,1152,60
364,552,1158,60
365,551,1151,60
366,552,1151,60
367,552,1151,60
368,552,1152,60
369,551,1154,60
370,551,1153,60
371,552,1154,60
372,551,1151,60
373,551,1153,60
374,551,1152,60
375,551,1152,60
376,551,1151,60
377,551,1154,60
378,551,1150,60
379,551,1148,60
380,551,1146,60
381,551,1143,60
382,551,1142,60
383,551,1140,60
384,551,1139,60
385,551,1136,60
386,551,1136,60
387,551,1135,60
388,551,1135,60
389,551,1132,60
390,551,1132,60
391,551,1132,60
392,551,1131,60
393,551,1126,60
394,551,1124,60
395,551,1122,60
396,550,1123,60
397,551,1137,60
398,551,1147,60
399,550,1157,60
400,551,1153,60
401,551,1153,60
402,551,1154,60
403,550,1157,60
404,550,1151,60
405,551,1152,60
406,551,1151,60
407,550,1153,60
408,549,1150,60
409,549,1147,60
410,550,1146,60
411,550,1144,60
412,550,1141,60
413,550,1140,60
414,550,1136,60
415,550,1133,60
416,551,1133,60
417,551,1126,60
418,550,1124,60
419,550,1121,60
420,550,1120,60
421,550,1119,60
422,551,1115,60
423,551,1122,60
424,550,1119,60
425,550,1118,60
426,550,1116,60
427,550,1118,60
428,550,1125,60
429,550,1124,60
430,549,1130,60
431,549,1136,60
432,550,1139,60
433,550,1143,60
434,549,1149,60
435,550,1155,60
436,550,1162,60
437,550,1174,60
438,550,1183,60
439,550,1190,60
440,549,1198,60
441,548,1210,60
442,548,1223,60
443,548,1231,60
446,822,1358,60
447,822,1355,60
448,822,1358,60
449,822,1358,60
450,822,1356,60
451,822,1348,60
452,822,1340,60
453,822,1332,60
454,822,1324,60
455,822,1310,60
456,824,1300,60
457,824,1291,60
458,822,1282,60
459,822,1272,60
460,822,1264,60
461,822,1254,60
462,822,1246,60
463,822,1238,60
464,822,1233,60
465,822,1226,60
466,822,1220,60
467,822,1216,60
468,822,1212,60
469,822,1208,60
470,822,1203,60
471,822,1198,60
472,822,1194,60
473,822,1188,60
474,822,1186,60
475,822,1178,60
476,822,1172,60
477,822,1168,60
478,822,1161,60
479,822,1155,60
480,822,1150,60
481,820,1147,60
482,820,1145,60
483,820,1140,60
484,821,1136,60
485,821,1133,60
486,822,1128,60
487,822,1125,60
1,1078,1175,61
2,1078,1174,61
3,1077,1169,61
4,1076,1165,61
5,1077,1158,61
6,1077,1153,61
7,1077,1146,61
8,1077,1140,61
9,1077,1136,61
10,1077,1133,61
11,1078,1128,61
12,1077,1124,61
13,1077,1114,61
14,1076,1104,61
15,1076,1094,61
16,1076,1089,61
17,1076,1083,61
18,1076,1078,61
19,1077,1072,61
20,1076,1068,61
21,1076,1062,61
22,1076,1057,61
23,1076,1052,61
24,1076,1043,61
25,1076,1038,61
26,1076,1035,61
27,1076,1029,61
28,1076,1022,61
29,1076,1019,61
30,1077,1017,61
31,1077,1013,61
32,1077,1012,61
33,1077,1001,61
34,1077,994,61
35,1077,989,61
36,1077,982,61
37,1077,977,61
38,1077,973,61
39,1077,973,61
40,1077,974,61
41,1077,970,61
42,1077,963,61
43,1077,959,61
44,1077,953,61
45,1077,951,61
46,1077,951,61
47,1077,950,61
48,1077,945,61
49,1077,937,61
50,1077,933,61
51,1077,929,61
52,1077,927,61
53,1077,923,61
54,1077,918,61
55,1077,915,61
56,1077,913,61
57,1077,911,61
58,1077,902,61
59,1077,893,61
60,1077,884,61
61,1077,877,61
62,1077,877,61
63,1077,874,61
64,1077,876,61
65,1077,879,61
66,1077,877,61
67,1078,877,61
68,1077,876,61
69,1076,873,61
70,1077,873,61
71,1077,876,61
72,1077,879,61
73,1077,878,61
74,1076,880,61
75,1077,882,61
76,1077,882,61
77,1077,875,61
78,1077,876,61
79,1077,876,61
80,1076,886,61
81,1076,895,61
82,1076,898,61
83,1076,901,61
84,1076,905,61
85,1076,911,61
86,1077,912,61
87,1076,915,61
88,1076,917,61
89,1076,922,61
90,1076,925,61
91,1076,927,61
92,1076,930,61
93,1077,933,61
94,1077,941,61
95,1076,943,61
96,1076,943,61
97,1076,945,61
98,1076,945,61
99,1076,946,61
100,1076,949,61
101,1076,951,61
102,1077,951,61
103,1077,952,61
104,1076,951,61
105,1077,950,61
106,1076,949,61
107,1076,953,61
108,1076,951,61
109,1076,953,61
110,1076,951,61
111,1076,950,61
112,1076,952,61
113,1076,952,61
114,1076,956,61
115,1076,953,61
116,1076,953,61
117,1076,953,61
118,1076,951,61
119,1076,953,61
120,1076,952,61
121,1076,953,61
122,1076,952,61
123,1076,953,61
124,1076,953,61
125,1076,954,61
126,1076,953,61
127,1076,952,61
128,1076,950,61
129,1076,951,61
130,1076,950,61
131,1076,951,61
132,1076,951,61
133,1077,949,61
134,1077,951,61
135,1076,949,61
136,1076,949,61
137,1076,948,61
138,1076,947,61
139,1077,945,61
140,1077,945,61
141,1076,941,61
142,1076,941,61
143,1076,937,61
144,1076,937,61
145,1076,935,61
146,1076,933,61
147,1075,933,61
148,1076,932,61
149,1076,931,61
150,1076,928,61
151,1076,930,61
152,1076,929,61
153,1076,933,61
154,1077,936,61
155,1076,935,61
156,1076,939,61
157,1076,940,61
158,1076,937,61
159,1077,937,61
160,1076,935,61
161,1076,937,61
162,1077,937,61
163,1077,937,61
164,1076,939,61
165,1076,937,61
166,1076,934,61
167,1077,933,61
168,1076,931,61
169,1077,929,61
170,1077,929,61
171,1077,930,61
172,1077,925,61
173,1076,921,61
174,1077,919,61
175,1077,919,61
176,1077,916,61
177,1077,913,61
178,1077,915,61
179,1076,908,61
180,1077,905,61
181,1076,901,61
182,1077,899,61
183,1077,899,61
184,1077,896,61
185,1078,895,61
186,1077,893,61
187,1077,889,61
188,1077,888,61
189,1077,884,61
190,1077,882,61
191,1077,881,61
192,1077,879,61
193,1077,873,61
194,1077,870,61
195,1077,870,61
196,1077,877,61
197,1077,883,61
198,1077,885,61
199,1077,885,61
200,1077,885,61
201,1077,880,61
202,1077,881,61
203,1077,879,61
204,1077,877,61
205,1077,872,61
206,1076,871,61
207,1077,870,61
208,1077,881,61
209,1077,873,61
210,1077,879,61
211,1077,883,61
212,1077,882,61
213,1077,880,61
214,1077,879,61
215,1077,873,61
216,1077,871,61
217,1077,870,61
218,1077,871,61
219,1077,865,61
220,1077,861,61
221,1077,853,61
222,1077,847,61
223,1077,843,61
224,1077,839,61
225,1077,837,61
226,1077,832,61
227,1076,829,61
228,1076,827,61
229,1076,821,61
230,1077,819,61
231,1076,817,61
232,1076,813,61
233,1077,811,61
234,1076,809,61
235,1076,804,61
236,1076,800,61
237,1076,797,61
238,1076,795,61
239,1076,793,61
240,1076,789,61
241,1076,789,61
242,1076,789,61
243,1076,793,61
244,1076,791,61
245,1076,787,61
246,1076,785,61
247,1076,784,61
248,1076,785,61
249,1076,785,61
250,1076,784,61
251,1076,785,61
252,1076,784,61
253,1077,785,61
254,1075,787,61
255,1074,789,61
256,1075,791,61
257,1075,790,61
258,1076,792,61
259,1076,794,61
260,1076,799,61
261,1076,795,61
262,1075,795,61
263,1075,798,61
264,1075,799,61
265,1075,797,61
266,1076,796,61
267,1076,795,61
268,1076,797,61
269,1075,793,61
270,1075,791,61
271,1075,791,61
272,1075,791,61
273,1075,793,61
274,1075,791,61
275,1074,790,61
276,1074,788,61
277,1073,786,61
278,1073,786,61
279,1073,783,61
280,1072,783,61
281,1072,782,61
282,1073,782,61
283,1073,782,61
284,1073,779,61
285,1073,775,61
286,1073,771,61
287,1072,769,61
288,1072,767,61
289,1073,763,61
290,1073,763,61
291,1073,761,61
292,1072,760,61
293,1073,758,61
294,1072,753,61
295,1072,749,61
296,1072,748,61
297,1072,742,61
298,1072,739,61
299,1072,739,61
302,776,5,61
303,776,14,61
304,776,24,61
305,76,36,61
306,776,50,61
307,76,66,61
308,76,80,61
309,76,95,61
310,76,101,61
311,76,108,61
312,76,112,61
313,76,118,61
314,76,125,61
315,76,129,61
316,76,138,61
317,76,150,61
318,76,152,61
319,76,156,61
320,74,156,61
321,76,156,61
322,76,168,61
323,76,172,61
324,76,174,61
325,76,179,61
326,76,180,61
327,76,185,61
328,76,182,61
329,76,186,61
330,76,192,61
331,76,190,61
332,76,196,61
333,76,192,61
334,76,196,61
335,76,196,61
336,76,196,61
337,76,196,61
338,76,189,61
339,76,189,61
340,76,184,61
341,76,186,61
342,76,184,61
343,76,176,61
344,76,180,61
345,76,182,61
346,76,186,61
347,76,184,61
348,76,182,61
349,76,186,61
350,76,182,61
351,76,186,61
352,76,183,61
353,76,196,61
354,76,196,61
355,76,194,61
356,76,194,61
357,76,196,61
358,76,196,61
359,76,198,61
360,76,204,61
361,76,200,61
362,76,214,61
363,76,210,61
364,76,212,61
365,76,212,61
366,76,194,61
367,762,208,61
368,762,192,61
369,763,200,61
370,763,196,61
371,762,192,61
372,762,192,61
373,762,196,61
374,762,194,61
375,762,198,61
376,762,204,61
377,762,204,61
378,762,202,61
1,89,476,62
2,89,468,62
3,90,459,62
4,90,452,62
5,90,445,62
6,89,437,62
7,89,432,62
8,89,426,62
9,89,421,62
10,89,417,62
11,89,411,62
12,89,403,62
13,89,398,62
14,89,393,62
15,89,396,62
16,89,392,62
17,89,387,62
18,89,381,62
19,891,378,62
20,891,376,62
21,891,370,62
22,891,362,62
23,891,358,62
24,891,357,62
25,891,349,62
26,891,345,62
27,891,340,62
28,891,337,62
29,891,337,62
30,891,335,62
31,891,337,62
32,891,339,62
33,891,337,62
34,891,337,62
35,891,337,62
36,891,341,62
37,891,344,62
38,891,343,62
39,891,340,62
40,891,337,62
41,891,337,62
42,891,336,62
43,891,335,62
44,891,328,62
45,891,323,62
46,891,320,62
47,891,320,62
48,891,313,62
49,891,307,62
50,891,303,62
51,891,299,62
52,891,291,62
53,891,288,62
54,891,286,62
55,891,284,62
56,891,280,62
57,891,275,62
58,891,273,62
59,891,267,62
60,891,265,62
61,891,263,62
62,891,258,62
63,891,252,62
64,892,244,62
65,892,241,62
66,892,238,62
67,892,236,62
68,892,233,62
69,892,235,62
70,892,234,62
71,892,231,62
72,892,227,62
73,892,221,62
74,892,218,62
75,891,217,62
76,892,213,62
77,892,204,62
78,892,196,62
79,892,192,62
80,892,190,62
81,892,182,62
82,892,176,62
83,892,179,62
84,892,178,62
85,892,178,62
86,892,181,62
87,892,177,62
88,892,174,62
89,892,168,62
90,892,169,62
91,892,165,62
92,892,165,62
93,892,163,62
94,892,159,62
95,892,157,62
96,892,158,62
97,892,152,62
98,892,153,62
99,892,155,62
100,892,153,62
101,892,150,62
102,892,148,62
103,892,143,62
104,892,143,62
105,892,142,62
106,892,145,62
107,893,151,62
108,892,152,62
109,892,154,62
110,892,152,62
111,892,152,62
112,892,149,62
113,892,152,62
114,892,154,62
115,892,153,62
116,892,153,62
117,892,153,62
120,631,4,62
121,631,6,62
122,631,20,62
123,631,26,62
124,631,28,62
125,631,38,62
126,631,48,62
127,630,54,62
128,630,60,62
129,630,66,62
130,631,66,62
131,630,72,62
132,630,80,62
133,631,86,62
134,631,92,62
135,631,93,62
136,631,93,62
137,631,93,62
138,1001,93,62
139,1001,96,62
140,1001,97,62
141,1001,94,62
142,1001,93,62
143,1001,91,62
144,1001,92,62
145,1001,92,62
146,1001,92,62
147,1001,92,62
148,1001,92,62
149,1001,92,62
150,1001,93,62
151,1001,93,62
152,1001,93,62
153,1001,93,62
154,1001,94,62
155,1001,94,62
156,1001,91,62
157,1001,94,62
158,1001,93,62
159,1001,93,62
160,1001,92,62
161,1001,91,62
162,1001,92,62
163,1001,92,62
164,1001,93,62
165,1001,93,62
166,1001,93,62
167,1001,93,62
168,1001,91,62
169,1001,93,62
170,1001,91,62
171,1001,90,62
172,1001,89,62
173,1001,90,62
174,1001,90,62
175,1001,88,62
176,1001,86,62
177,1001,88,62
178,1001,88,62
179,1001,88,62
180,1001,88,62
181,1001,88,62
182,1001,88,62
183,1001,88,62
184,1001,88,62
185,1001,89,62
186,1001,90,62
187,1001,88,62
188,1001,90,62
189,1001,84,62
190,1001,86,62
191,1001,86,62
192,1001,82,62
193,1001,82,62
194,1001,83,62
195,1001,84,62
196,1001,87,62
197,1001,86,62
198,1001,87,62
199,1001,88,62
200,1001,86,62
201,1001,87,62
202,1001,88,62
203,1001,88,62
204,1001,86,62
205,1001,90,62
206,1001,88,62
207,1001,86,62
208,1001,88,62
209,1001,88,62
210,1001,84,62
211,1001,88,62
212,1001,86,62
213,1001,88,62
214,1001,88,62
215,1001,88,62
216,1001,88,62
217,1001,88,62
218,1001,88,62
219,1001,88,62
220,1001,88,62
221,1001,88,62
222,1001,90,62
223,1001,93,62
224,1001,93,62
225,1001,93,62
226,1001,93,62
227,1001,94,62
228,1001,94,62
229,1001,94,62
230,1001,97,62
231,1001,96,62
232,1001,98,62
233,1001,98,62
234,1001,100,62
235,1001,102,62
236,1001,102,62
237,1001,104,62
238,1001,102,62
239,1001,102,62
240,1001,102,62
241,1001,100,62
242,1001,104,62
243,1001,102,62
244,1001,102,62
245,1001,102,62
246,1001,102,62
247,1001,107,62
248,1001,107,62
249,1001,110,62
250,1001,110,62
251,1001,110,62
252,1001,110,62
253,1001,114,62
254,1001,112,62
255,1001,112,62
256,1001,112,62
257,1001,112,62
258,1001,112,62
259,1001,120,62
260,1001,112,62
261,1001,112,62
262,1001,113,62
263,1001,112,62
264,1001,112,62
265,1001,112,62
266,1001,111,62
267,1001,110,62
268,1001,110,62
269,1001,106,62
270,1001,104,62
271,1001,106,62
272,1001,102,62
273,1001,102,62
274,1001,100,62
275,1001,99,62
276,1001,98,62
277,1001,1000,62
278,1001,100,62
279,1001,96,62
280,1001,99,62
281,1001,95,62
282,1001,95,62
283,1001,94,62
284,1001,92,62
285,1001,92,62
286,1001,93,62
287,1001,93,62
288,1001,91,62
289,1001,92,62
290,1001,92,62
291,1001,92,62
292,1001,92,62
293,1001,92,62
294,1001,92,62
295,1001,92,62
296,1001,92,62
297,1001,93,62
298,1001,93,62
299,1001,93,62
300,1001,93,62
301,1001,93,62
302,1001,93,62
303,1001,94,62
304,1001,94,62
305,1001,93,62
306,1001,93,62
307,1001,92,62
308,1001,91,62
309,1001,92,62
310,1001,92,62
311,1001,94,62
312,1001,93,62
313,1001,93,62
314,1001,92,62
315,1001,91,62
316,1001,91,62
317,1001,93,62
318,1001,93,62
319,1001,92,62
320,1001,93,62
321,1001,93,62
322,1001,94,62
323,1001,94,62
324,1001,94,62
325,1001,94,62
326,1001,98,62
327,1001,96,62
328,1001,96,62
329,1001,99,62
330,1001,104,62
331,1001,102,62
332,1001,102,62
333,1001,110,62
334,1001,110,62
335,1001,108,62
336,1001,110,62
337,1001,114,62
338,1001,114,62
339,1001,110,62
340,1001,108,62
341,1001,110,62
342,1001,110,62
343,1001,108,62
344,1001,106,62
345,1001,102,62
346,1001,106,62
347,1001,100,62
348,1001,98,62
349,1001,98,62
350,1001,96,62
351,1001,96,62
352,1001,98,62
353,1001,102,62
354,1001,106,62
355,1001,106,62
356,1001,102,62
357,1001,102,62
358,1001,106,62
359,1001,104,62
360,1001,104,62
361,1001,104,62
362,1001,102,62
363,1001,102,62
364,1001,102,62
365,1001,102,62
366,1001,102,62
367,1001,102,62
368,1001,104,62
369,1001,106,62
370,1001,108,62
371,1001,102,62
372,1001,106,62
373,1001,102,62
374,1001,102,62
375,1001,102,62
376,1001,102,62
377,1001,102,62
378,1001,102,62
379,1001,106,62
380,1001,102,62
381,1001,102,62
382,1001,100,62
383,1001,102,62
384,1001,102,62
385,1001,102,62
386,1001,102,62
387,1001,102,62
