tframe,y,x,track_no
61,435,1146,16
62,435,1143,16
63,435,1141,16
64,435,1141,16
65,435,1141,16
66,435,1138,16
67,435,1136,16
68,435,1133,16
69,435,1129,16
70,435,1122,16
71,435,1123,16
72,435,1115,16
73,435,1113,16
74,435,1112,16
75,435,1112,16
76,435,1104,16
77,435,1099,16
78,435,1096,16
79,435,1095,16
80,435,1094,16
81,435,1092,16
82,435,1090,16
83,435,1087,16
84,435,1086,16
85,435,1081,16
86,435,1078,16
87,435,1075,16
88,435,1075,16
89,435,1073,16
90,435,1066,16
91,435,1061,16
92,435,1055,16
93,435,1053,16
94,435,1051,16
95,435,1046,16
96,435,1046,16
97,435,1041,16
98,435,1039,16
99,435,1032,16
100,435,1029,16
101,435,1026,16
102,435,1016,16
103,435,1015,16
104,435,1014,16
105,435,1002,16
106,435,995,16
107,435,989,16
108,435,984,16
109,435,979,16
110,435,974,16
111,435,968,16
112,435,965,16
113,435,960,16
114,435,957,16
115,435,953,16
116,435,948,16
117,435,942,16
118,435,937,16
119,435,933,16
120,435,929,16
121,435,926,16
122,435,925,16
123,435,923,16
124,435,921,16
125,435,917,16
126,435,913,16
127,435,908,16
128,435,908,16
129,435,899,16
130,435,892,16
131,434,889,16
132,434,886,16
133,434,883,16
134,434,880,16
135,434,877,16
136,434,875,16
137,434,869,16
138,434,865,16
139,434,861,16
140,435,857,16
141,435,853,16
142,435,847,16
143,435,844,16
144,435,838,16
145,435,837,16
146,435,834,16
147,435,831,16
148,435,830,16
149,435,828,16
150,435,823,16
151,435,819,16
152,435,818,16
153,435,814,16
154,435,811,16
155,435,808,16
156,435,804,16
157,435,800,16
158,435,799,16
159,435,797,16
160,435,799,16
161,435,793,16
162,435,789,16
163,435,787,16
164,435,786,16
165,435,780,16
166,435,775,16
167,435,771,16
168,435,767,16
169,435,765,16
170,435,765,16
171,435,763,16
172,435,761,16
173,435,759,16
174,435,759,16
175,435,759,16
176,435,759,16
177,435,759,16
178,435,757,16
179,435,756,16
180,435,755,16
181,435,747,16
182,435,744,16
183,435,742,16
184,435,739,16
185,435,739,16
186,435,732,16
187,435,728,16
188,435,724,16
189,435,719,16
190,435,721,16
191,435,718,16
192,435,714,16
193,435,710,16
194,435,707,16
195,435,700,16
196,435,700,16
197,435,696,16
198,435,695,16
201,589,0,16
202,588,17,16
203,587,47,16
204,587,53,16
205,587,67,16
206,587,83,16
207,587,96,16
208,587,108,16
209,587,115,16
210,587,126,16
211,587,119,16
212,587,130,16
213,587,123,16
214,587,141,16
215,587,138,16
216,587,153,16
217,587,152,16
218,585,155,16
219,587,162,16
220,585,165,16
221,587,173,16
222,587,173,16
223,585,183,16
224,587,183,16
225,586,193,16
226,586,187,16
227,586,212,16
228,587,204,16
229,585,227,16
230,587,216,16
231,587,239,16
232,587,224,16
233,588,256,16
234,587,231,16
235,587,259,16
236,587,245,16
1,947,619,17
2,847,612,17
3,847,608,17
4,847,603,17
5,847,602,17
6,847,600,17
7,847,598,17
8,847,595,17
9,847,592,17
10,848,589,17
11,847,585,17
12,847,584,17
13,847,581,17
14,847,578,17
15,847,576,17
16,847,575,17
17,847,572,17
18,847,568,17
19,847,564,17
20,847,561,17
21,847,557,17
22,847,557,17
23,847,557,17
24,847,557,17
25,847,557,17
26,847,556,17
27,847,556,17
28,847,553,17
29,847,548,17
32,847,541,17
33,847,541,17
34,847,545,17
35,847,542,17
36,847,541,17
37,847,539,17
38,847,541,17
39,847,541,17
40,847,542,17
41,847,545,17
42,847,541,17
43,847,540,17
44,847,539,17
45,847,536,17
46,847,531,17
47,847,529,17
48,847,528,17
49,847,526,17
50,847,523,17
51,847,524,17
52,840,518,17
53,840,516,17
54,840,512,17
57,841,490,17
58,842,488,17
59,840,428,17
60,841,502,17
61,841,514,17
62,842,516,17
63,842,519,17
64,842,527,17
65,842,532,17
66,840,540,17
67,840,531,17
68,840,532,17
69,840,528,17
70,840,540,17
71,840,553,17
72,840,554,17
73,840,561,17
74,840,563,17
75,840,571,17
76,840,581,17
77,840,592,17
78,840,610,17
79,840,607,17
80,840,603,17
81,840,612,17
82,840,622,17
83,840,627,17
84,840,634,17
85,840,641,17
86,840,641,17
87,840,640,17
88,840,651,17
89,840,653,17
90,840,659,17
91,840,661,17
92,840,662,17
93,840,663,17
94,840,661,17
95,840,664,17
96,840,665,17
97,840,670,17
98,840,674,17
99,840,678,17
100,840,683,17
101,840,696,17
102,840,698,17
103,840,699,17
104,840,709,17
105,840,720,17
106,840,717,17
107,840,725,17
108,840,726,17
109,840,727,17
110,840,724,17
111,840,726,17
112,840,726,17
113,840,730,17
114,840,735,17
115,840,734,17
116,840,733,17
117,840,736,17
118,840,740,17
119,840,734,17
120,840,727,17
121,840,727,17
122,840,728,17
123,840,727,17
124,840,727,17
125,840,727,17
127,840,725,17
128,840,723,17
129,840,721,17
130,840,718,17
131,840,717,17
132,840,714,17
133,840,712,17
136,130,0,17
137,130,0,17
138,130,5,17
139,130,16,17
140,130,33,17
141,130,45,17
142,130,58,17
143,130,72,17
144,130,89,17
145,130,113,17
146,130,127,17
147,130,136,17
148,130,145,17
149,130,159,17
150,130,167,17
151,446,183,17
152,446,203,17
153,446,213,17
154,446,229,17
155,446,239,17
156,445,253,17
157,445,271,17
158,445,284,17
159,445,304,17
160,445,309,17
161,444,324,17
162,444,333,17
163,444,347,17
164,444,357,17
165,444,371,17
166,444,387,17
167,444,387,17
168,444,392,17
169,444,399,17
170,444,412,17
171,445,420,17
172,445,431,17
173,445,440,17
174,445,448,17
175,445,461,17
176,445,473,17
177,445,481,17
178,445,495,17
179,445,507,17
180,445,516,17
181,445,527,17
182,445,535,17
183,445,543,17
184,445,549,17
185,444,553,17
186,444,557,17
187,445,565,17
188,445,578,17
189,445,585,17
190,445,596,17
191,446,608,17
192,446,613,17
193,445,622,17
194,445,627,17
195,445,632,17
196,445,641,17
197,445,645,17
198,445,660,17
199,445,672,17
200,445,684,17
201,445,694,17
202,445,709,17
203,445,719,17
204,445,729,17
205,445,736,17
206,445,743,17
207,445,751,17
208,444,753,17
209,444,761,17
210,445,769,17
211,445,773,17
212,445,785,17
213,445,789,17
214,445,803,17
215,445,809,17
216,445,818,17
217,445,822,17
218,445,826,17
219,445,829,17
220,445,838,17
221,444,841,17
1,734,0,18
2,734,8,18
3,734,16,18
4,735,24,18
5,735,38,18
6,735,46,18
7,735,61,18
8,735,83,18
9,735,97,18
10,735,104,18
11,735,126,18
12,735,146,18
13,735,169,18
14,735,189,18
15,735,208,18
16,735,217,18
17,735,242,18
18,735,259,18
19,735,279,18
20,735,300,18
21,735,316,18
22,735,330,18
23,735,346,18
24,735,366,18
25,735,380,18
26,735,384,18
27,735,392,18
28,735,402,18
29,734,416,18
30,735,439,18
31,735,461,18
32,735,479,18
33,735,509,18
34,735,525,18
35,735,545,18
36,734,565,18
37,735,579,18
38,735,587,18
39,735,604,18
40,735,608,18
41,735,619,18
42,735,628,18
43,735,642,18
44,735,649,18
45,735,670,18
46,735,677,18
47,735,685,18
48,735,697,18
49,735,713,18
50,735,718,18
51,735,726,18
52,735,727,18
53,735,724,18
54,735,722,18
55,735,735,18
56,735,735,18
57,735,743,18
58,735,753,18
59,735,761,18
60,735,769,18
61,735,769,18
62,735,782,18
63,735,796,18
64,735,801,18
65,735,817,18
66,735,823,18
67,735,833,18
68,735,837,18
69,735,843,18
70,735,854,18
71,735,859,18
72,735,865,18
73,735,869,18
74,735,879,18
75,735,887,18
76,735,903,18
77,735,909,18
78,735,913,18
80,735,937,18
81,734,951,18
82,735,953,18
83,735,961,18
84,735,964,18
85,735,969,18
86,735,973,18
87,735,977,18
88,735,977,18
89,735,969,18
90,735,985,18
91,735,997,18
92,736,998,18
93,735,994,18
94,734,998,18
95,734,997,18
96,735,998,18
97,735,985,18
98,734,983,18
99,735,982,18
100,735,977,18
101,735,970,18
102,735,963,18
103,735,961,18
104,734,955,18
105,735,951,18
106,735,938,18
107,734,927,18
108,735,917,18
109,735,910,18
110,735,913,18
111,735,905,18
112,735,901,18
113,735,897,18
114,735,889,18
115,735,885,18
116,735,878,18
117,734,870,18
118,734,865,18
119,735,859,18
122,10,1369,18
123,1036,1367,18
124,1036,1363,18
125,1036,1353,18
127,1037,1313,18
128,1037,1299,18
129,1037,1281,18
130,1037,1268,18
131,1037,1265,18
132,1037,1254,18
133,1037,1241,18
134,1037,1231,18
135,1037,1223,18
136,1037,1215,18
137,1037,1214,18
138,1037,1204,18
139,1037,1199,18
140,1037,1185,18
141,1037,1183,18
142,1037,1175,18
143,1037,1162,18
144,1037,1155,18
145,1037,1149,18
146,1036,1145,18
147,1037,1134,18
148,1037,1125,18
149,1037,1122,18
150,1037,1107,18
151,1037,1097,18
152,1037,1088,18
153,1037,1079,18
154,1037,1067,18
155,1037,1051,18
156,1037,1037,18
157,1037,1013,18
158,1037,999,18
159,1037,997,18
160,1037,993,18
161,1037,989,18
162,1037,974,18
163,1037,969,18
164,1037,958,18
165,1037,953,18
166,1037,947,18
169,1037,933,18
170,1037,925,18
171,1037,917,18
173,1037,909,18
174,1037,905,18
175,1037,896,18
176,1037,895,18
177,1037,885,18
178,1037,877,18
179,1037,872,18
180,1037,865,18
181,1037,854,18
182,1037,849,18
183,1037,845,18
184,1037,833,18
185,1037,829,18
186,1037,825,18
187,1037,821,18
188,1037,813,18
189,1037,806,18
190,1037,798,18
191,1037,793,18
192,1037,789,18
193,1037,785,18
194,1037,779,18
195,1037,773,18
196,1037,769,18
197,1037,759,18
198,1037,7,18
1,482,1212,19
2,482,1216,19
3,482,1230,19
4,482,1240,19
5,482,1247,19
6,482,1270,19
7,482,1283,19
8,482,1295,19
9,482,1306,19
10,482,1313,19
11,482,1320,19
12,481,1330,19
13,480,1337,19
14,480,1346,19
15,481,1355,19
16,481,1361,19
17,481,1369,19
18,480,1369,19
19,480,1371,19
20,480,1372,19
23,513,1172,19
24,513,1163,19
25,513,1156,19
26,513,1150,19
27,512,1149,19
28,513,1146,19
29,513,1145,19
30,513,1144,19
31,513,1144,19
32,513,1144,19
33,513,1143,19
34,513,1143,19
35,513,1141,19
36,513,1141,19
37,513,1143,19
38,513,1139,19
39,513,1139,19
40,513,1137,19
41,513,1132,19
42,513,1128,19
43,513,1127,19
44,513,1126,19
45,513,1122,19
46,513,1117,19
47,513,1113,19
48,513,1114,19
49,513,1115,19
50,513,1113,19
51,513,1112,19
52,513,1115,19
53,513,1112,19
54,513,1115,19
55,513,1113,19
56,513,1109,19
57,513,1101,19
58,513,1104,19
59,513,1101,19
60,513,1109,19
61,513,1108,19
62,513,1096,19
63,513,1096,19
64,513,1093,19
65,513,1093,19
66,513,1095,19
67,512,1092,19
68,513,1091,19
69,513,1087,19
70,512,1085,19
71,512,1085,19
72,512,1080,19
73,513,1077,19
74,513,1074,19
75,513,1071,19
76,513,1069,19
77,513,1064,19
78,513,1060,19
79,513,1056,19
80,513,1053,19
81,513,1047,19
82,513,1045,19
83,513,1043,19
84,513,1042,19
85,513,1039,19
86,513,1036,19
87,513,1033,19
88,512,1033,19
89,513,1029,19
90,513,1026,19
91,513,1028,19
92,513,1027,19
93,513,1025,19
94,513,1022,19
95,513,1019,19
96,513,1007,19
97,513,1010,19
98,513,1002,19
99,513,998,19
100,513,996,19
101,513,992,19
102,512,992,19
103,512,986,19
104,512,974,19
105,513,969,19
106,513,964,19
107,513,963,19
108,513,961,19
109,512,959,19
110,512,957,19
111,512,955,19
112,512,952,19
113,512,951,19
114,513,946,19
115,513,941,19
116,512,937,19
117,512,933,19
118,512,929,19
119,513,925,19
120,513,925,19
121,513,918,19
122,513,915,19
123,513,912,19
124,513,905,19
125,513,903,19
126,513,898,19
127,513,894,19
128,513,893,19
129,513,892,19
130,513,890,19
131,512,888,19
132,512,885,19
133,512,881,19
134,512,877,19
135,513,872,19
136,513,871,19
137,513,871,19
138,513,871,19
139,513,871,19
140,513,871,19
141,513,872,19
142,514,873,19
143,513,876,19
144,513,879,19
145,513,881,19
146,514,882,19
147,513,883,19
148,513,885,19
149,513,883,19
150,513,879,19
151,513,877,19
152,513,877,19
153,512,875,19
154,512,866,19
155,514,864,19
156,513,863,19
157,514,862,19
158,513,865,19
159,513,866,19
160,513,866,19
161,513,872,19
162,513,878,19
163,513,881,19
164,513,881,19
165,513,882,19
166,513,886,19
167,514,905,19
168,513,909,19
169,513,913,19
170,513,917,19
171,513,921,19
172,512,928,19
173,512,940,19
174,512,945,19
175,512,951,19
176,512,957,19
177,512,963,19
178,512,969,19
179,513,972,19
180,513,982,19
181,513,984,19
182,513,987,19
183,513,983,19
184,512,980,19
185,512,983,19
186,512,984,19
187,513,983,19
188,513,1001,19
189,513,1003,19
190,514,1007,19
191,513,1008,19
192,513,1004,19
193,513,1004,19
194,512,1003,19
195,512,1014,19
196,513,1003,19
197,513,1001,19
198,513,994,19
199,513,996,19
200,513,998,19
201,513,996,19
202,513,997,19
203,512,998,19
204,512,997,19
205,512,997,19
206,512,997,19
207,512,997,19
208,513,998,19
209,512,998,19
210,512,996,19
211,512,996,19
212,512,994,19
213,512,993,19
214,512,990,19
215,512,990,19
216,512,987,19
217,512,986,19
218,513,984,19
219,512,982,19
220,512,980,19
221,513,980,19
222,513,980,19
223,513,981,19
1,812,0,20
2,812,0,20
3,812,0,20
4,812,0,20
5,812,0,20
6,812,0,20
7,812,0,20
8,812,0,20
9,812,0,20
10,812,0,20
11,812,17,20
12,812,31,20
13,812,45,20
14,812,47,20
15,812,56,20
16,812,65,20
17,812,72,20
18,812,68,20
19,812,75,20
20,812,83,20
21,812,93,20
22,812,105,20
23,812,112,20
24,812,127,20
25,812,136,20
26,812,135,20
27,812,147,20
28,812,147,20
29,812,161,20
30,812,163,20
31,812,163,20
32,812,158,20
33,812,168,20
34,812,172,20
35,812,167,20
36,812,165,20
37,812,171,20
38,812,173,20
39,812,178,20
40,812,174,20
41,812,177,20
42,812,177,20
43,812,180,20
44,812,172,20
45,812,182,20
46,812,188,20
47,812,190,20
48,812,197,20
49,812,204,20
50,812,202,20
51,812,203,20
52,812,209,20
53,812,202,20
54,812,203,20
55,812,198,20
56,812,193,20
57,812,187,20
58,812,181,20
59,812,174,20
60,812,170,20
61,812,169,20
62,812,170,20
63,812,160,20
64,812,158,20
65,812,156,20
66,812,156,20
67,812,149,20
68,812,145,20
69,812,138,20
70,812,132,20
71,812,128,20
72,812,121,20
73,812,117,20
74,812,113,20
75,812,110,20
76,812,108,20
77,812,100,20
78,812,94,20
79,812,91,20
80,812,91,20
81,812,83,20
82,812,72,20
83,812,64,20
84,812,58,20
85,812,49,20
86,812,41,20
87,812,31,20
88,812,26,20
89,812,16,20
90,812,12,20
91,812,2,20
94,123,480,20
95,714,477,20
96,714,474,20
97,714,470,20
98,714,464,20
99,714,460,20
100,714,459,20
101,714,459,20
102,714,459,20
103,714,448,20
104,714,441,20
105,714,427,20
106,714,421,20
107,714,412,20
108,714,396,20
109,714,378,20
110,714,369,20
111,714,362,20
112,716,358,20
113,716,348,20
114,716,340,20
115,716,329,20
116,716,320,20
117,716,315,20
118,716,307,20
119,715,309,20
120,715,309,20
121,715,314,20
122,715,307,20
123,715,309,20
124,715,309,20
125,715,309,20
126,715,313,20
127,715,312,20
128,715,314,20
129,715,314,20
130,715,315,20
131,715,319,20
132,715,320,20
133,715,319,20
134,715,319,20
135,715,319,20
136,715,320,20
137,715,320,20
138,715,319,20
139,715,320,20
140,715,321,20
141,716,321,20
142,716,320,20
143,715,320,20
144,715,243,20
145,715,243,20
146,715,243,20
147,715,236,20
148,716,230,20
149,716,228,20
150,716,227,20
151,716,230,20
152,715,211,20
153,715,206,20
154,715,204,20
155,716,194,20
156,716,190,20
157,716,177,20
158,716,169,20
159,716,160,20
160,716,156,20
161,716,148,20
162,716,144,20
163,716,126,20
166,373,111,20
167,373,496,20
168,373,112,20
169,373,101,20
170,373,112,20
171,373,95,20
172,373,87,20
173,373,85,20
174,374,78,20
175,373,69,20
176,374,69,20
177,373,63,20
178,373,55,20
179,373,40,20
180,374,26,20
181,374,19,20
182,374,16,20
183,374,10,20
186,174,0,20
187,174,37,20
188,373,49,20
189,373,71,20
190,374,93,20
191,374,114,20
192,374,138,20
193,374,163,20
194,374,180,20
195,374,198,20
196,374,211,20
197,374,233,20
198,374,244,20
199,374,261,20
200,374,276,20
201,374,297,20
202,374,311,20
203,374,324,20
204,374,344,20
205,374,364,20
206,374,379,20
207,374,392,20
208,374,399,20
209,374,409,20
210,374,420,20
211,374,438,20
212,374,444,20
213,374,456,20
214,374,473,20
215,374,481,20
216,374,501,20
217,374,514,20
218,374,533,20
219,374,543,20
220,374,553,20
221,374,564,20
222,374,578,20
223,374,587,20
224,374,597,20
225,374,609,20
226,374,619,20
227,374,629,20
228,374,644,20
229,374,648,20
230,374,658,20
231,374,665,20
1,128,1191,21
2,125,1191,21
3,124,1188,21
4,124,1187,21
5,125,1183,21
6,124,1183,21
7,124,1182,21
8,124,1179,21
9,124,1178,21
10,125,1173,21
11,125,1169,21
12,125,1165,21
13,125,1165,21
14,124,1156,21
15,123,1153,21
16,123,1149,21
17,124,1145,21
18,124,1145,21
19,124,1142,21
20,124,1139,21
21,125,1139,21
22,124,1136,21
23,124,1134,21
24,123,1131,21
25,124,1123,21
26,124,1121,21
27,124,1111,21
28,124,1128,21
29,124,1126,21
30,124,1118,21
31,124,1117,21
32,124,1115,21
33,124,1115,21
34,126,1109,21
35,124,1106,21
36,124,1103,21
37,124,1096,21
38,124,1094,21
39,124,1091,21
40,126,1087,21
41,124,1084,21
42,125,1084,21
43,125,1082,21
44,125,1079,21
45,125,1076,21
46,126,1074,21
47,126,1069,21
48,124,1064,21
49,125,1053,21
50,126,1045,21
51,126,1041,21
52,126,1036,21
53,126,1031,21
54,126,1025,21
55,125,1020,21
56,126,1011,21
57,126,1007,21
58,126,1006,21
59,126,996,21
60,126,994,21
61,127,991,21
62,127,989,21
63,127,978,21
64,126,974,21
65,126,971,21
66,127,965,21
67,127,961,21
68,126,953,21
69,126,947,21
70,126,942,21
71,126,933,21
72,125,929,21
73,124,925,21
74,126,922,21
75,126,918,21
76,125,914,21
77,125,909,21
78,125,902,21
79,124,898,21
80,124,894,21
81,124,890,21
82,124,888,21
83,124,884,21
84,124,879,21
85,124,876,21
86,124,871,21
87,124,869,21
88,124,868,21
89,124,866,21
90,124,865,21
91,124,864,21
92,124,864,21
93,124,861,21
94,125,860,21
95,124,857,21
96,124,849,21
97,124,847,21
98,124,840,21
99,124,833,21
100,124,832,21
101,124,831,21
102,124,827,21
103,126,820,21
104,125,817,21
105,126,814,21
106,126,807,21
107,126,804,21
108,125,796,21
109,125,796,21
110,125,790,21
111,126,786,21
112,126,783,21
113,126,781,21
114,126,777,21
115,126,775,21
116,126,777,21
117,126,773,21
118,126,772,21
119,126,771,21
120,126,771,21
121,126,774,21
122,126,774,21
123,126,781,21
124,126,783,21
125,126,784,21
126,126,790,21
129,94,1372,21
130,89,1370,21
131,90,1358,21
132,90,1355,21
133,90,1352,21
134,89,1350,21
135,89,1345,21
136,89,1341,21
137,89,1335,21
138,89,1329,21
139,89,1323,21
140,88,1320,21
141,88,1318,21
142,89,1311,21
143,89,1301,21
144,90,1303,21
145,89,1303,21
146,89,1309,21
147,89,1308,21
148,89,1303,21
149,89,1303,21
150,89,1303,21
151,89,1297,21
152,89,1296,21
153,89,1293,21
155,89,1287,21
156,89,1285,21
157,89,1281,21
158,89,1276,21
159,89,1277,21
160,89,1275,21
161,89,1273,21
162,89,1271,21
163,89,1269,21
164,89,1265,21
165,89,1262,21
166,89,1260,21
167,89,1260,21
168,89,1261,21
169,89,1260,21
170,89,1260,21
171,89,1259,21
172,89,1259,21
173,89,1257,21
174,89,1257,21
175,89,1253,21
176,89,1253,21
177,89,1246,21
178,89,1242,21
179,90,1241,21
180,90,1242,21
181,89,1241,21
182,89,1241,21
183,89,1237,21
184,89,1238,21
185,89,1236,21
186,89,1237,21
187,89,1236,21
188,89,1235,21
189,89,1234,21
190,89,1231,21
191,89,1229,21
192,89,1228,21
193,89,1226,21
194,89,1225,21
195,89,1224,21
196,89,1225,21
197,89,1222,21
198,89,1222,21
199,89,1221,21
200,89,1217,21
201,89,1208,21
202,89,1207,21
203,89,1205,21
204,89,1205,21
207,1029,0,21
208,1030,22,21
209,1036,45,21
210,1036,55,21
211,1036,64,21
212,1036,71,21
213,1036,88,21
214,1036,105,21
215,1036,109,21
216,1036,109,21
217,1036,104,21
218,1036,102,21
219,1036,99,21
220,1036,89,21
221,1036,75,21
222,1036,65,21
223,1036,57,21
224,1036,42,21
1,1064,856,22
2,1064,845,22
3,1064,832,22
4,1064,825,22
5,1064,823,22
6,1064,817,22
7,1063,805,22
8,1063,798,22
9,1063,791,22
10,1063,787,22
11,1063,781,22
12,1063,774,22
13,1062,766,22
14,1062,757,22
15,1062,744,22
16,1061,732,22
17,1061,726,22
18,1062,722,22
19,1062,716,22
20,1062,707,22
21,1062,699,22
22,1062,689,22
23,1062,678,22
24,1062,672,22
25,1061,671,22
26,1062,661,22
27,1061,657,22
28,1061,648,22
29,1061,648,22
30,1061,644,22
31,1062,633,22
32,1062,624,22
33,1061,616,22
34,1061,607,22
35,1061,596,22
36,1061,591,22
37,1062,582,22
38,1062,577,22
39,1061,570,22
40,1062,562,22
41,1061,554,22
42,1061,547,22
43,1061,544,22
44,1061,536,22
45,1061,528,22
46,1062,519,22
47,1062,509,22
48,1061,498,22
49,1061,486,22
50,1061,478,22
51,1061,474,22
52,1061,464,22
53,1061,456,22
54,1061,443,22
55,1061,432,22
56,1061,425,22
57,1061,412,22
58,1061,397,22
59,1061,373,22
60,1061,370,22
61,1061,361,22
62,1061,353,22
63,1062,343,22
64,1061,336,22
65,1061,325,22
66,1061,316,22
67,1061,307,22
68,1061,292,22
69,1061,283,22
70,1061,278,22
71,1061,266,22
72,1060,251,22
73,1061,241,22
74,1061,230,22
75,1061,223,22
76,1060,214,22
77,1060,198,22
78,1061,185,22
79,1061,163,22
80,1061,155,22
81,1060,142,22
82,1060,132,22
83,1060,119,22
84,1061,103,22
85,1061,95,22
86,1061,87,22
87,1061,77,22
88,1060,61,22
89,1060,39,22
90,1060,13,22
91,1060,0,22
92,1060,0,22
95,471,0,22
96,471,9,22
97,471,15,22
98,471,27,22
99,471,42,22
100,471,50,22
101,471,63,22
102,471,70,22
103,471,82,22
104,471,105,22
105,471,115,22
106,471,124,22
107,471,140,22
108,471,150,22
109,471,155,22
110,471,165,22
111,471,173,22
112,471,189,22
113,471,212,22
114,471,214,22
115,471,224,22
116,471,238,22
117,471,243,22
118,471,250,22
119,471,264,22
120,471,276,22
121,471,296,22
122,471,308,22
123,471,322,22
124,471,336,22
125,470,341,22
126,470,355,22
127,470,371,22
128,470,387,22
129,470,393,22
130,470,401,22
131,470,414,22
132,470,430,22
133,470,445,22
134,470,456,22
135,470,470,22
136,470,472,22
137,470,486,22
138,470,495,22
139,470,509,22
140,470,520,22
141,470,529,22
142,470,542,22
143,470,551,22
144,470,558,22
145,470,568,22
146,470,574,22
147,470,579,22
148,470,581,22
149,470,584,22
150,470,591,22
151,470,605,22
152,470,609,22
153,470,613,22
154,470,623,22
155,470,626,22
156,470,634,22
157,470,643,22
158,470,651,22
159,470,680,22
160,470,690,22
161,470,700,22
162,470,704,22
163,470,712,22
164,470,717,22
165,470,723,22
166,470,725,22
167,470,727,22
168,470,727,22
169,470,747,22
170,470,752,22
171,470,756,22
172,470,765,22
173,470,773,22
174,470,779,22
175,471,786,22
176,471,788,22
177,471,803,22
178,471,822,22
179,471,830,22
180,471,838,22
181,471,858,22
182,471,869,22
183,471,878,22
184,471,892,22
185,471,908,22
186,471,928,22
187,471,936,22
188,471,949,22
189,471,952,22
190,471,962,22
191,471,1018,22
192,471,1023,22
193,470,1036,22
194,470,1046,22
195,470,1055,22
1,724,816,23
2,715,807,23
3,716,813,23
4,715,805,23
5,715,806,23
6,715,793,23
7,715,789,23
8,715,780,23
9,715,771,23
10,715,765,23
11,715,761,23
12,715,757,23
13,715,753,23
14,715,747,23
15,715,742,23
16,715,738,23
17,715,736,23
18,715,732,23
19,715,728,23
20,715,724,23
21,715,719,23
23,715,712,23
24,715,710,23
25,715,714,23
26,715,714,23
27,715,716,23
28,716,716,23
29,715,712,23
30,715,712,23
31,715,711,23
37,16,714,23
39,16,697,23
40,16,689,23
41,16,684,23
42,16,679,23
43,16,673,23
44,16,671,23
45,16,667,23
46,17,665,23
47,16,665,23
48,16,659,23
49,16,648,23
50,16,643,23
51,16,638,23
52,16,628,23
53,16,621,23
54,16,618,23
55,18,608,23
56,18,602,23
57,18,592,23
58,18,591,23
59,18,587,23
60,18,581,23
61,18,576,23
62,18,569,23
63,18,568,23
64,18,565,23
65,18,563,23
66,18,556,23
67,18,553,23
68,18,547,23
69,18,542,23
70,18,539,23
71,18,532,23
72,18,528,23
73,18,524,23
74,18,518,23
77,16,515,23
78,16,513,23
79,16,512,23
80,16,507,23
81,16,497,23
82,16,489,23
83,16,486,23
84,16,478,23
85,16,470,23
86,17,469,23
87,17,464,23
88,17,457,23
89,17,453,23
90,17,449,23
91,17,442,23
92,17,435,23
93,17,428,23
95,17,428,23
96,17,423,23
97,17,415,23
98,16,407,23
99,16,395,23
100,16,393,23
101,16,397,23
102,16,395,23
103,16,385,23
104,16,377,23
105,16,378,23
106,16,377,23
107,16,375,23
108,16,375,23
109,16,371,23
110,16,366,23
111,16,360,23
112,16,366,23
113,16,360,23
114,16,354,23
115,16,356,23
116,16,358,23
117,17,359,23
118,17,359,23
119,17,366,23
120,17,361,23
121,17,371,23
122,17,383,23
123,16,395,23
124,16,407,23
125,16,416,23
126,16,429,23
127,16,433,23
128,16,441,23
129,16,442,23
130,16,448,23
131,16,456,23
132,16,459,23
133,16,468,23
134,16,474,23
135,16,479,23
136,16,488,23
137,16,491,23
138,16,509,23
139,16,516,23
140,16,519,23
141,16,525,23
142,16,522,23
143,16,518,23
144,16,518,23
145,16,518,23
146,16,516,23
148,16,509,23
149,16,510,23
150,16,528,23
151,16,532,23
152,16,540,23
153,16,545,23
154,16,548,23
155,15,549,23
156,15,556,23
157,15,558,23
158,15,558,23
159,15,558,23
160,15,553,23
161,15,547,23
162,16,545,23
163,16,544,23
164,16,538,23
165,16,536,23
166,16,522,23
167,16,526,23
168,16,522,23
169,16,521,23
171,16,508,23
172,16,499,23
175,716,1368,23
176,716,1365,23
177,716,1365,23
178,716,1353,23
179,714,1351,23
180,714,1340,23
181,714,1331,23
182,716,1326,23
183,716,1322,23
184,715,1310,23
185,715,1306,23
186,715,1298,23
187,715,1289,23
188,715,1278,23
189,715,1265,23
190,716,1257,23
191,715,1246,23
192,715,1238,23
193,715,1229,23
194,715,1219,23
1,172,1073,24
2,173,1072,24
3,173,1064,24
4,173,1056,24
5,173,1046,24
6,173,1035,24
7,173,1027,24
8,173,1016,24
9,172,1009,24
10,172,995,24
11,172,989,24
12,172,982,24
13,171,979,24
14,171,974,24
15,171,969,24
16,171,964,24
17,171,956,24
18,171,950,24
19,171,944,24
20,169,939,24
21,169,933,24
22,169,926,24
23,169,919,24
24,169,916,24
25,169,912,24
26,169,907,24
27,169,899,24
28,169,895,24
29,169,888,24
30,169,885,24
31,169,882,24
32,169,876,24
33,169,868,24
34,169,862,24
35,169,858,24
36,169,853,24
37,169,849,24
38,169,844,24
39,168,841,24
40,169,836,24
41,169,831,24
42,169,829,24
43,169,825,24
44,169,822,24
45,169,816,24
46,169,812,24
47,169,806,24
48,169,803,24
49,169,795,24
50,169,790,24
51,169,785,24
52,169,777,24
53,169,771,24
54,169,763,24
55,169,757,24
56,169,753,24
57,169,749,24
58,169,743,24
59,169,738,24
60,169,736,24
61,169,730,24
62,169,728,24
63,169,725,24
64,169,723,24
